PitcherId,AutoPitchType,sum_ss,sum_whiff,sum_swing,sum_ip,sweet_spot_rate,whiff_rate,mean_velo,mean_vmov,mean_hmov,mean_spin,mean_ext,n
810848,Sinker,4,14,39,14,0.2857142857142857,0.358974358974359,89.7577187195122,11.074625,21.817593841463413,2319.1012569390246,5.243828048780488,164
810890,Four-Seam,10,25,66,36,0.2777777777777778,0.3787878787878788,92.21662022304832,19.616787397769517,13.50206598513011,2450.49548930855,6.499288364312267,269
810890,Slider,1,12,22,10,0.1,0.5454545454545454,80.2715875409836,2.3627124590163935,5.954087213114754,2367.9435580491804,6.200331803278688,61
810896,Four-Seam,7,10,33,23,0.30434782608695654,0.30303030303030304,90.14284369565218,17.653972391304347,11.098177826086957,2346.6785577173914,6.637510218978102,138
810896,Slider,0,13,22,6,0,0.5909090909090909,79.21525172413793,-0.05966597701149426,12.750756091954024,2471.384901666667,5.949624022988505,87
810897,Changeup,9,62,86,24,0.375,0.7209302325581395,84.05014246575342,1.0205665753424658,15.986961780821918,1521.7284320958904,5.166600502283105,219
810897,Four-Seam,7,37,63,26,0.2692307692307692,0.5873015873015873,93.21002746478874,16.689619061032865,8.37206295774648,2330.0812531079814,5.477003990610329,213
810897,Slider,13,9,38,29,0.4482758620689655,0.23684210526315788,85.1519932,2.3555048,8.275818133333333,2453.0691227666666,5.1142384,150
810916,Sinker,20,18,96,53,0.37735849056603776,0.1875,90.73976347826087,7.415112782608696,18.324031333333334,2236.471037488372,6.117280376811594,345
810916,Slider,8,21,65,32,0.25,0.3230769230769231,83.91271836842105,6.718716263157895,4.178481052631579,2286.1523605842103,5.8869606315789476,190
810917,Changeup,7,9,26,17,0.4117647058823529,0.34615384615384615,82.2260678125,11.44625671875,15.63359421875,1962.33862728125,5.62570078125,64
810917,Four-Seam,5,5,18,13,0.38461538461538464,0.2777777777777778,89.77004557377049,19.68001795081967,12.826699672131147,2414.9677847377047,5.444780737704918,122
810917,Slider,7,9,23,14,0.5,0.391304347826087,81.180071625,4.72429,4.93945775,2423.011187775,5.202473625,80
810922,Changeup,7,5,24,18,0.3888888888888889,0.20833333333333334,85.31487127659574,5.545888191489362,17.633351914893616,2082.5356776989247,5.842222446808511,94
810931,Four-Seam,9,1,45,25,0.36,0.022222222222222223,87.57837304964539,20.197389574468087,12.487457872340425,2322.094814014286,5.806084113475177,141
810942,Changeup,5,28,56,12,0.4166666666666667,0.5,81.79926035087719,2.475678333333333,22.65027289473684,2549.3309281929824,5.932048421052632,114
810942,Sinker,4,11,39,18,0.2222222222222222,0.28205128205128205,90.15722135593221,5.5695327966101695,21.30448686440678,2210.0065646101693,5.578911525423729,118
811106,Four-Seam,8,6,20,14,0.5714285714285714,0.3,90.18986202380952,20.27261904761905,5.628110357142857,2295.697933785714,6.549204285714286,84
811107,Changeup,6,12,28,15,0.4,0.42857142857142855,84.92810182608696,2.2492712173913043,18.640279826086957,2249.817492147826,6.368513826086956,115
811107,Sinker,9,6,48,40,0.225,0.125,87.18007318181819,1.8796185064935065,18.588231038961037,2323.2246046428572,6.34191948051948,154
811107,Slider,5,6,22,12,0.4166666666666667,0.2727272727272727,78.02037072072072,3.6931564864864863,12.021363063063063,2416.666992144144,5.933855945945946,111
811211,Four-Seam,3,5,18,12,0.25,0.2777777777777778,91.06269132743363,18.11529592920354,10.495223097345132,2375.5272892123894,5.38527407079646,113
811211,Slider,11,62,112,43,0.2558139534883721,0.5535714285714286,84.07812846938775,2.5160871768707485,2.769217210884354,2452.403485568027,5.0425943197278915,294
811212,Curveball,2,8,15,7,0.2857142857142857,0.5333333333333333,79.45392327868852,-10.38630049180328,14.257757213114754,2863.7623411639343,5.198580655737705,61
811212,Four-Seam,4,9,23,10,0.4,0.391304347826087,92.45476797468355,18.311657974683545,13.950279873417722,2196.70126821519,5.823107215189873,79
811242,Changeup,18,21,93,58,0.3103448275862069,0.22580645161290322,85.14691895470384,9.095015923344947,16.918416480836235,1821.965326174216,5.297724181184669,287
811242,Sinker,10,9,36,21,0.47619047619047616,0.25,87.82528605769231,11.466793076923077,17.08970778846154,2053.366161096154,5.152827884615385,104
811242,Slider,1,4,15,7,0.14285714285714285,0.26666666666666666,79.31592440860216,2.622434623655914,3.3407984946236557,2182.694510784946,5.006937204301075,93
811266,Sinker,12,9,62,53,0.22641509433962265,0.14516129032258066,89.16444776255707,2.6704739269406392,17.148591598173518,1989.3515814063926,6.209051917808219,219
811266,Slider,7,6,21,15,0.4666666666666667,0.2857142857142857,80.76083794520548,0.7796050684931507,4.714955753424658,2045.436490739726,6.020773150684931,73
811285,Four-Seam,16,26,91,59,0.2711864406779661,0.2857142857142857,95.87618213213213,12.924313183183184,4.268286336336336,2584.6942974834833,6.513810390390391,333
811285,Slider,5,56,84,25,0.2,0.6666666666666666,89.24897168674698,0.8807450602409639,4.534830642570281,2771.7713534698796,6.235993172690763,249
811305,Four-Seam,7,10,25,15,0.4666666666666667,0.4,91.95402741496599,21.376576734693877,10.871112653061225,2263.717061653061,5.843730408163266,147
811305,Slider,4,21,31,10,0.4,0.6774193548387096,81.78925555555556,2.238077666666667,4.131374777777777,2479.7907141555556,5.423241333333333,90
811311,Changeup,6,13,29,16,0.375,0.4482758620689655,82.66311010526316,7.131997578947368,20.235842,2417.8752547578947,5.4541375789473685,95
